EnrolmentID,StudentID,AllCourseID,AcademicYear,Age,ClassSize,Age_CourseStart,EnrolledOnDate,AnnualStartDate,AnnualEndDate,HasChildcareFund,HasHardshipFund,HE,FE,FT,GenderCode,EthnicityCode,DisabilityCode,Count of CourseCodeID,Confirmed,HoursPerWeek,LengthOfCourse,MaritalStatusCode,MoACode,NumberOfWeeks,PlannedLearningHours,PT,ReligionCode,ScqfLevelCode,Semester2Start,SexualOrientationCode,SIMD_Rank,PI_1
1223218,176585,BF1B,2021,50,24,48,2021-09-06 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,1,1,N,Y,Y,I,14,01,1,1,16,1,4,17,40,640,N,01,05,N,6,1767,Completed: Successful
1213794,13644,BF1B,2021,51,25,49,2021-08-09 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,0,N,Y,Y,F,14,01,1,1,0,1,4,17,36,840,N,01,06,N,1,187,Completed: Successful
1203642,163831,BF1B,2021,51,27,49,2021-07-07 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,0,Y,N,Y,F,10,01,1,1,0,1,3,17,36,720,N,03,07,N,1,1637,Completed: Successful
1207336,174134,BF1B,2021,52,24,50,2021-07-14 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,1,N,Y,Y,F,10,01,1,1,16,1,3,17,40,640,N,01,05,N,1,522,Completed: Successful
1216847,138900,BF1B,2021,52,25,50,2021-08-24 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,1,N,Y,Y,M,33,01,1,1,0,1,1,17,36,720,N,03,05,N,1,1637,Completed: Successful
1214598,79156,BF1B,2021,52,35,50,2021-08-12 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,0,Y,N,Y,F,10,01,1,1,15,1,3,17,40,600,N,11,07,N,1,1655,Further Withdrawal
1201722,145934,BF1B,2021,53,20,51,2021-07-05 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,0,Y,N,Y,O,10,99,1,1,0,1,1,17,36,600,N,01,07,N,6,797,Completed: Successful
1213172,166479,BF1B,2021,53,40,51,2021-08-02 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,1,N,Y,Y,F,19,01,1,1,0,1,3,17,36,720,N,01,05,N,1,1676,Completed: Successful
1207120,136380,BF1B,2021,56,24,53,2021-07-13 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,1,N,Y,Y,F,14,01,1,1,16,1,1,17,40,640,N,02,05,N,1,1164,Completed: Successful
1207037,161923,BF1B,2021,60,27,58,2021-07-13 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,0,N,Y,Y,F,10,01,1,1,16,1,3,17,40,640,N,02,06,N,1,6077,Completed: Successful
1208934,171781,BF1B,2021,64,24,61,2021-07-16 00:00:00,2021-08-30 00:00:00,2022-06-24 00:00:00,0,1,N,Y,Y,F,10,10,1,1,16,1,3,17,40,640,N,02,05,N,1,5483,Completed: Successful
1405745,100433,BF1B,2022,17,18,16,2022-08-24 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,40,720,N,01,05,N,1,1704,Completed: Successful
1418868,172478,BF1B,2022,17,18,16,2022-09-14 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,M,10,01,1,1,18,1,3,17,40,720,N,01,05,N,4,3467,Completed: Partial Success
1402084,144975,BF1B,2022,17,19,16,2022-08-15 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,01,1,1,18,1,4,17,40,720,N,01,05,N,1,2722,Completed: Successful
1396057,76632,BF1B,2022,17,20,16,2022-07-22 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,11,05,N,1,2722,Completed: Successful
1423347,137905,BF1B,2022,17,20,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,11,05,N,1,2643,Completed: Partial Success
1423368,183342,BF1B,2022,17,20,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,02,1,1,18,1,3,17,40,720,N,01,05,N,1,5040,Completed: Successful
1404220,97507,BF1B,2022,17,21,15,2022-08-22 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,31,02,1,1,18,1,3,17,40,720,N,11,05,N,1,6651,Completed: Successful
1407519,183013,BF1B,2022,17,21,15,2022-08-29 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,N,01,05,N,1,1526,Further Withdrawal
1398606,100458,BF1B,2022,17,21,16,2022-07-27 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,F,31,01,1,1,18,1,4,17,40,720,N,11,05,N,4,879,Completed: Successful
1407502,175431,BF1B,2022,17,21,16,2022-08-29 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,1445,Further Withdrawal
1407314,123895,BF1B,2022,17,22,15,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,4,148,Early Withdrawal
1403854,171212,BF1B,2022,17,22,16,2022-08-19 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,10,05,N,4,2569,Early Withdrawal
1407297,106861,BF1B,2022,17,22,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,01,1,1,18,1,4,17,40,720,N,11,05,N,1,2622,Further Withdrawal
1407348,118950,BF1B,2022,17,22,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,N,01,05,N,1,4246,Completed: Successful
1411286,186504,BF1B,2022,17,22,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,02,1,1,18,1,3,17,40,720,N,01,05,N,1,3102,Completed: Successful
1413375,187663,BF1B,2022,17,22,16,2022-09-05 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,08,1,1,16,1,3,17,40,640,N,01,04,N,4,800,Further Withdrawal
1418810,97510,BF1B,2022,17,22,16,2022-09-13 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,31,01,1,1,18,1,3,17,40,720,N,11,05,N,1,1644,Early Withdrawal
1420131,167827,BF1B,2022,17,22,16,2022-09-16 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,16,1,4,17,40,640,N,01,04,N,1,987,Further Withdrawal
1402295,113490,BF1B,2022,17,23,15,2022-08-15 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,2,4,17,40,720,N,01,05,N,1,332,Completed: Successful
1396032,98316,BF1B,2022,17,23,16,2022-07-22 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,09,1,1,18,2,3,17,40,720,N,01,05,N,1,1877,Further Withdrawal
1406644,100301,BF1B,2022,17,23,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,18,1,3,17,40,720,N,01,06,N,1,1521,Completed: Partial Success
1417329,184599,BF1B,2022,17,23,16,2022-09-01 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,2,3,17,40,720,N,01,05,N,1,1900,Early Withdrawal
1419569,97089,BF1B,2022,17,28,16,2022-09-09 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,41,720,N,01,06,N,1,3908,Completed: Successful
1401597,116868,BF1B,2022,17,30,15,2022-08-12 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,40,720,N,03,05,N,2,3259,Completed: Partial Success
1403535,184869,BF1B,2022,17,30,15,2022-08-18 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,F,10,99,1,1,18,1,3,17,40,720,N,01,05,N,1,2674,Completed: Partial Success
1404144,187542,BF1B,2022,17,30,16,2022-08-22 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,14,01,1,1,0,1,3,17,36,720,N,01,04,N,4,4390,Further Withdrawal
1410291,188804,BF1B,2022,17,30,16,2022-08-30 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,F,10,02,1,1,18,1,3,17,40,720,N,01,05,N,1,5201,Completed: Partial Success
1399633,103278,BF1B,2022,17,35,16,2022-08-04 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,760,N,01,05,N,6,624,Further Withdrawal
1400458,146449,BF1B,2022,17,35,16,2022-08-08 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,19,1,3,17,40,760,N,01,05,N,1,824,Completed: Successful
1413242,190118,BF1B,2022,17,44,16,2022-09-05 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,720,N,01,06,N,1,2140,Completed: Partial Success
1403607,153767,BF1B,2022,18,18,16,2022-08-18 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,N,01,05,N,3,456,Early Withdrawal
1405746,118537,BF1B,2022,18,18,16,2022-08-24 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,1790,Completed: Successful
1406346,188699,BF1B,2022,18,18,17,2022-08-26 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,02,1,1,18,1,3,17,40,720,N,01,05,N,1,4225,Further Withdrawal
1405825,101816,BF1B,2022,18,19,17,2022-08-24 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,31,01,1,1,18,1,4,17,40,720,N,11,05,N,1,6044,Completed: Partial Success
1411255,81788,BF1B,2022,18,19,17,2022-09-01 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,720,N,01,05,N,2,847,Further Withdrawal
1398980,142622,BF1B,2022,18,20,17,2022-07-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,2318,Completed: Partial Success
1399303,95669,BF1B,2022,18,20,17,2022-08-01 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,01,1,1,18,1,4,17,40,720,N,01,05,N,1,7,Further Withdrawal
1400185,81625,BF1B,2022,18,20,17,2022-08-08 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,M,31,01,1,1,0,1,4,17,36,600,N,11,07,N,6,6941,Completed: Successful
1402342,87645,BF1B,2022,18,20,17,2022-08-15 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,11,05,N,"",1011,Further Withdrawal
1402620,116801,BF1B,2022,18,20,17,2022-08-16 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,2257,Completed: Partial Success
1405556,146539,BF1B,2022,18,20,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,847,Further Withdrawal
1415124,161883,BF1B,2022,18,20,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,F,10,01,1,1,0,1,4,17,36,600,N,01,07,N,1,4741,Further Withdrawal
1425146,143430,BF1B,2022,18,20,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,N,01,05,N,1,4252,Completed: Successful
1395745,118637,BF1B,2022,18,21,17,2022-07-21 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,720,N,11,05,N,1,3805,Completed: Successful
1398559,159980,BF1B,2022,18,21,17,2022-07-27 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,11,05,N,6,4665,Completed: Successful
1512869,106092,BF1B,2022,18,21,17,2022-08-29 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,15,01,1,1,18,1,4,17,40,720,N,01,05,N,1,2165,Further Withdrawal
1400781,158323,BF1B,2022,18,22,16,2022-08-09 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,I,10,02,1,1,18,1,3,17,40,720,N,01,05,N,1,5251,Further Withdrawal
1414108,173887,BF1B,2022,18,22,16,2022-09-06 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,M,10,02,1,1,16,1,4,17,40,640,N,11,04,N,1,2735,Completed: Successful
1415604,95980,BF1B,2022,18,22,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,09,1,1,16,1,3,17,40,640,N,01,04,N,6,3280,Completed: Successful
1396538,116835,BF1B,2022,18,22,17,2022-07-25 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,6044,Completed: Successful
1403599,87298,BF1B,2022,18,22,17,2022-08-18 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,211,Completed: Partial Success
1415620,99992,BF1B,2022,18,22,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,M,10,01,1,1,16,1,4,17,40,640,N,01,04,N,1,4678,Completed: Partial Success
1421700,189837,BF1B,2022,18,22,17,2022-09-20 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,33,01,1,1,16,1,3,17,40,640,N,11,04,N,1,1106,Completed: Successful
1408683,161877,BF1B,2022,18,23,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,02,1,1,18,1,3,17,40,720,N,01,06,N,1,4252,Further Withdrawal
1417365,185055,BF1B,2022,18,23,16,2022-09-01 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,15,02,1,1,18,2,3,17,40,720,N,01,05,N,4,824,Completed: Successful
1417785,99436,BF1B,2022,18,23,16,2022-09-01 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,99,1,1,18,2,3,17,40,720,N,01,05,N,6,3569,Completed: Successful
1396547,173324,BF1B,2022,18,23,17,2022-07-25 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,2,3,17,40,720,N,01,05,N,1,3471,Early Withdrawal
1401302,165945,BF1B,2022,18,23,17,2022-08-11 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,09,1,1,18,2,3,17,40,720,N,01,05,N,1,1798,Further Withdrawal
1403954,121158,BF1B,2022,18,23,17,2022-08-19 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,2,4,17,40,720,N,11,05,N,6,148,Further Withdrawal
1408664,81687,BF1B,2022,18,23,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,40,720,N,01,06,N,1,1877,Further Withdrawal
1426677,118626,BF1B,2022,18,27,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,M,10,01,1,1,16,1,4,17,40,640,N,11,07,N,1,2816,Completed: Successful
1426822,81713,BF1B,2022,18,27,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,F,10,01,1,1,16,1,4,17,40,640,N,01,07,N,1,1223,Further Withdrawal
1399807,157732,BF1B,2022,18,28,16,2022-08-05 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,09,1,1,18,1,4,17,41,720,N,01,06,N,1,3102,Completed: Successful
1396926,183750,BF1B,2022,18,28,17,2022-07-25 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,840,N,01,06,N,6,6255,Completed: Successful
1401719,146339,BF1B,2022,18,28,17,2022-08-12 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,41,720,N,01,06,N,1,642,Completed: Successful
1405976,183938,BF1B,2022,18,28,17,2022-08-25 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,41,720,N,01,06,N,1,2722,Completed: Successful
1409647,141955,BF1B,2022,18,28,17,2022-08-30 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,840,N,11,06,N,1,946,Further Withdrawal
1414301,96508,BF1B,2022,18,28,17,2022-09-06 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,10,1,1,0,1,4,17,36,840,N,11,06,N,1,3023,Completed: Successful
1414337,100425,BF1B,2022,18,28,17,2022-09-06 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,840,N,01,06,N,1,1521,Completed: Successful
1403730,119371,BF1B,2022,18,30,16,2022-08-18 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,99,1,1,18,1,3,17,40,720,N,01,05,N,4,2041,Completed: Successful
1405193,110081,BF1B,2022,18,30,16,2022-08-23 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,11,05,N,6,2569,Completed: Successful
1398552,101072,BF1B,2022,18,30,17,2022-07-27 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,M,31,01,1,1,18,1,3,17,40,720,N,01,05,N,1,624,Completed: Successful
1399386,141941,BF1B,2022,18,30,17,2022-08-02 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,4,822,Completed: Successful
1399804,183123,BF1B,2022,18,30,17,2022-08-05 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,01,1,1,18,1,3,17,40,720,N,01,05,N,1,1703,Completed: Successful
1400494,187424,BF1B,2022,18,30,17,2022-08-08 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,M,10,01,1,1,18,1,3,17,40,720,N,01,05,N,2,1850,Completed: Successful
1402160,187993,BF1B,2022,18,30,17,2022-08-15 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,14,01,1,1,0,1,3,17,36,720,N,11,04,N,1,1808,Further Withdrawal
1403627,186438,BF1B,2022,18,30,17,2022-08-18 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,99,1,1,18,1,3,17,40,720,N,01,05,N,6,1850,Further Withdrawal
1418455,185427,BF1B,2022,18,30,17,2022-09-13 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,5739,Further Withdrawal
1422917,173022,BF1B,2022,18,30,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,M,10,99,1,1,18,1,4,17,40,720,N,01,05,N,2,2354,Completed: Successful
1395756,159137,BF1B,2022,18,35,16,2022-07-21 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,760,N,11,05,N,1,2972,Further Withdrawal
1400138,188052,BF1B,2022,18,35,16,2022-08-08 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,19,1,3,17,40,760,N,01,05,N,"",187,Further Withdrawal
1411440,87709,BF1B,2022,18,35,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,99,1,1,19,1,4,17,40,760,N,01,05,N,1,328,Further Withdrawal
1419045,199399,BF1B,2022,18,35,16,2022-09-14 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,19,1,3,17,40,760,N,01,05,N,1,442,Early Withdrawal
1395244,182091,BF1B,2022,18,35,17,2022-07-20 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,F,10,01,1,1,15,1,3,17,40,600,N,01,07,N,1,1521,Completed: Successful
1395747,99337,BF1B,2022,18,35,17,2022-07-21 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,02,1,1,19,1,3,17,40,760,N,01,05,N,1,1772,Completed: Partial Success
1399615,87702,BF1B,2022,18,35,17,2022-08-03 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,760,N,01,05,N,6,148,Further Withdrawal
1401363,176853,BF1B,2022,18,35,17,2022-08-11 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,M,10,01,1,1,15,1,4,17,40,600,N,01,07,N,2,3202,Further Withdrawal
1402004,155116,BF1B,2022,18,35,17,2022-08-12 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,760,N,01,05,N,1,332,Completed: Partial Success
1402060,185310,BF1B,2022,18,35,17,2022-08-15 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,09,1,1,19,1,3,17,40,760,N,01,05,N,4,751,Completed: Partial Success
1402638,188015,BF1B,2022,18,35,17,2022-08-16 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,F,10,02,1,1,15,1,3,17,40,600,N,01,07,N,1,5251,Completed: Successful
1405244,101211,BF1B,2022,18,44,16,2022-08-23 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,N,01,06,N,1,2972,Completed: Successful
1415383,99282,BF1B,2022,18,44,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,01,1,1,0,1,3,17,36,720,N,11,06,N,1,1790,Further Withdrawal
1415424,183882,BF1B,2022,18,44,16,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,13,01,1,1,0,1,3,17,36,720,N,03,06,N,1,2630,Completed: Successful
1402116,187729,BF1B,2022,18,44,17,2022-08-15 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,99,1,1,0,1,3,17,36,720,N,01,06,N,4,1637,Early Withdrawal
1402331,182479,BF1B,2022,18,44,17,2022-08-15 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,720,N,03,06,N,1,3877,Completed: Successful
1411242,106802,BF1B,2022,18,44,17,2022-09-01 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,01,1,1,0,1,4,17,36,720,N,11,06,N,6,2497,Further Withdrawal
1406105,157137,BF1B,2022,19,18,18,2022-08-25 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,1,N,Y,Y,F,22,01,1,1,18,1,3,17,40,720,N,01,05,N,3,1521,Early Withdrawal
1404640,79044,BF1B,2022,19,19,17,2022-08-23 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,02,1,1,18,1,4,17,40,720,N,01,05,N,1,332,Early Withdrawal
1395780,145091,BF1B,2022,19,19,18,2022-07-21 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,N,01,05,N,6,2722,Completed: Partial Success
1395909,166067,BF1B,2022,19,19,18,2022-07-21 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,N,01,05,N,1,187,Early Withdrawal
1403655,141922,BF1B,2022,19,19,18,2022-08-18 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,N,01,05,N,1,3095,Early Withdrawal
1409229,171366,BF1B,2022,19,20,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,F,10,01,1,1,0,1,3,17,36,600,N,01,07,N,1,4719,Completed: Successful
1396565,93176,BF1B,2022,19,20,18,2022-07-25 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,F,31,01,1,1,18,1,4,17,40,720,N,11,05,N,1,3399,Completed: Successful
1412986,140775,BF1B,2022,19,20,18,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,M,10,01,1,1,0,1,4,17,36,600,N,11,07,N,6,2493,Further Withdrawal
1415264,93136,BF1B,2022,19,20,18,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,Y,N,Y,M,10,01,1,1,0,1,4,17,36,600,N,01,07,N,1,1030,Further Withdrawal
1404446,117194,BF1B,2022,19,21,18,2022-08-22 00:00:00,2022-08-30 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,40,720,N,01,05,N,1,2318,Further Withdrawal
1415572,145123,BF1B,2022,19,22,17,2022-08-29 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,M,10,99,1,1,16,1,3,17,40,640,N,01,04,N,1,610,Further Withdrawal
1400439,82870,BF1B,2022,19,22,18,2022-08-08 00:00:00,2022-08-29 00:00:00,2023-06-23 00:00:00,0,0,N,Y,Y,I,10,01,1,1,18,1,4,17,40,720,N,01,05,N,4,5899,Completed: Partial Success
